Solver Grids Delta_A Delta_B Anneal_Time Chain_Strength Chain_Break Energy Pcost Time Restriction1 Restriction2
4 10 4000 2 40 120.00 0.908 -27073.916 131.084 0.000 0 -50.160
4 10 4000 2 40 120.00 0.908 -26979.007 383.384 0.000 0 -10.080
4 10 4000 2 40 120.00 0.900 -26852.440 150.242 0.000 0 -55.908
4 10 4000 2 40 120.00 0.925 -26775.724 387.601 0.000 0 -8.352
4 10 4000 2 40 120.00 0.900 -26775.724 387.601 0.000 0 -8.352
4 10 4000 2 40 120.00 0.917 -26507.790 217.951 0.000 0 -57.744
4 10 4000 2 40 120.00 0.933 -26318.067 254.400 0.000 0 -58.304
4 10 4000 2 40 120.00 0.917 -26247.469 226.463 0.000 0 -23.116
4 10 4000 2 40 120.00 0.925 -26189.506 253.430 0.000 1 -57.072
4 10 4000 2 40 120.00 0.917 -25956.726 276.817 0.000 0 -23.460
4 10 4000 2 40 120.00 0.925 -25906.414 201.913 0.000 1 -36.268
4 10 4000 2 40 120.00 0.950 -25887.396 300.121 0.000 0 -15.448
4 10 4000 2 40 120.00 0.925 -25812.699 387.534 0.000 0 -2.384
4 10 4000 2 40 120.00 0.925 -25789.496 305.182 0.000 0 -20.304
4 10 4000 2 40 120.00 0.925 -25724.878 178.216 0.000 0 -30.388
4 10 4000 2 40 120.00 0.908 -25724.878 178.216 0.000 0 -30.388
4 10 4000 2 40 120.00 0.942 -25692.578 262.778 0.000 0 -26.640
4 10 4000 2 40 120.00 0.900 -25691.655 350.905 0.000 0 -9.740
4 10 4000 2 40 120.00 0.925 -25651.609 324.746 0.000 0 -9.180
4 10 4000 2 40 120.00 0.925 -25651.548 244.485 0.000 0 -24.128
4 10 4000 2 40 120.00 0.942 -25651.548 244.485 0.000 0 -24.128
4 10 4000 2 40 120.00 0.925 -25612.427 367.327 0.000 0 -9.208
4 10 4000 2 40 120.00 0.908 -25579.236 172.379 0.000 0 -57.664
4 10 4000 2 40 120.00 0.950 -25552.701 97.765 0.000 1 -50.536
4 10 4000 2 40 120.00 0.933 -25547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.942 -25505.159 157.978 0.000 0 -63.204
4 10 4000 2 40 120.00 0.942 -25487.519 240.536 0.000 0 -21.156
4 10 4000 2 40 120.00 0.900 -25402.233 121.698 0.000 0 -60.900
4 10 4000 2 40 120.00 0.933 -25356.582 346.956 0.000 0 -6.768
4 10 4000 2 40 120.00 0.900 -25348.360 200.419 0.000 0 -64.288
4 10 4000 2 40 120.00 0.925 -25310.894 244.540 0.000 1 -45.980
4 10 4000 2 40 120.00 0.925 -25286.254 128.841 0.000 1 -42.840
4 10 4000 2 40 120.00 0.925 -25222.589 168.464 0.000 0 -55.896
4 10 4000 2 40 120.00 0.925 -25129.717 213.425 0.000 1 -57.332
4 10 4000 2 40 120.00 0.917 -25122.812 132.615 0.000 1 -58.388
4 10 4000 2 40 120.00 0.933 -25035.254 232.141 0.000 1 -43.920
4 10 4000 2 40 120.00 0.925 -24882.705 219.668 0.000 1 -53.540
4 10 4000 2 40 120.00 0.933 -24830.151 240.469 0.000 0 -15.188
4 10 4000 2 40 120.00 0.917 -24787.742 66.386 0.000 1 -58.212
4 10 4000 2 40 120.00 0.917 -24754.426 322.439 0.000 0 -10.956
4 10 4000 2 40 120.00 0.942 -24737.245 313.426 0.000 0 -10.144
4 10 4000 2 40 120.00 0.908 -24734.046 366.645 0.000 0 -12.260
4 10 4000 2 40 120.00 0.933 -24607.835 121.698 0.000 1 -60.900
4 10 4000 2 40 120.00 0.925 -24572.742 235.012 0.000 1 -28.580
4 10 4000 2 40 120.00 0.925 -24558.502 298.225 0.000 1 -20.512
4 10 4000 2 40 120.00 0.917 -24512.360 287.302 0.000 0 -16.152
4 10 4000 2 40 120.00 0.917 -24484.215 94.430 0.000 1 -72.624
4 10 4000 2 40 120.00 0.892 -24453.766 107.568 0.000 1 -67.996
4 10 4000 2 40 120.00 0.925 -24342.307 155.689 0.000 0 -69.012
4 10 4000 2 40 120.00 0.942 -24182.070 384.667 0.000 0 -13.272
4 10 4000 2 40 120.00 0.908 -24171.925 59.378 0.000 0 -70.132
4 10 4000 2 40 120.00 0.908 -24097.444 213.914 0.000 1 -59.172
4 10 4000 2 40 120.00 0.925 -24091.039 128.278 0.000 1 -74.972
4 10 4000 2 40 120.00 0.925 -24077.237 265.061 0.000 0 -10.668
4 10 4000 2 40 120.00 0.917 -24009.003 334.060 0.000 0 -10.944
4 10 4000 2 40 120.00 0.925 -23938.955 397.862 0.000 0 -3.508
4 10 4000 2 40 120.00 0.900 -23932.160 130.201 0.000 1 -58.052
4 10 4000 2 40 120.00 0.917 -23860.372 139.685 0.000 1 -60.692
4 10 4000 2 40 120.00 0.900 -23836.472 131.949 0.000 1 -53.396
4 10 4000 2 40 120.00 0.925 -23831.689 137.082 0.000 0 -38.520
4 10 4000 2 40 120.00 0.925 -23802.449 375.429 0.000 0 0.748
4 10 4000 2 40 120.00 0.933 -23798.477 251.453 0.000 1 -18.644
4 10 4000 2 40 120.00 0.900 -23758.474 209.899 0.000 0 -38.436
4 10 4000 2 40 120.00 0.917 -23753.817 205.682 0.000 0 -40.164
4 10 4000 2 40 120.00 0.917 -23717.286 209.825 0.000 0 -44.000
4 10 4000 2 40 120.00 0.933 -23717.286 209.825 0.000 0 -44.000
4 10 4000 2 40 120.00 0.933 -23717.286 209.825 0.000 0 -44.000
4 10 4000 2 40 120.00 0.925 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.942 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.925 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.883 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.933 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.917 -23717.078 213.848 0.000 0 -41.408
4 10 4000 2 40 120.00 0.917 -23702.974 337.314 0.000 0 0.824
4 10 4000 2 40 120.00 0.900 -23688.751 303.349 0.000 1 -33.788
4 10 4000 2 40 120.00 0.925 -23675.536 260.506 0.000 0 -40.764
4 10 4000 2 40 120.00 0.900 -23674.170 205.607 0.000 0 -45.728
4 10 4000 2 40 120.00 0.942 -23674.170 205.607 0.000 0 -45.728
4 10 4000 2 40 120.00 0.908 -23674.170 205.607 0.000 0 -45.728
4 10 4000 2 40 120.00 0.908 -23674.170 205.607 0.000 0 -45.728
4 10 4000 2 40 120.00 0.933 -23674.170 205.607 0.000 0 -45.728
4 10 4000 2 40 120.00 0.925 -23654.787 256.289 0.000 0 -42.492
4 10 4000 2 40 120.00 0.917 -23636.289 197.963 0.000 0 -43.620
4 10 4000 2 40 120.00 0.933 -23625.189 201.592 0.000 0 -36.788
4 10 4000 2 40 120.00 0.908 -23606.512 205.809 0.000 0 -35.060
4 10 4000 2 40 120.00 0.917 -23606.512 205.809 0.000 0 -35.060
4 10 4000 2 40 120.00 0.925 -23605.250 209.758 0.000 0 -38.032
4 10 4000 2 40 120.00 0.908 -23605.250 209.758 0.000 0 -38.032
4 10 4000 2 40 120.00 0.942 -23605.250 209.758 0.000 0 -38.032
4 10 4000 2 40 120.00 0.933 -23605.250 209.758 0.000 0 -38.032
4 10 4000 2 40 120.00 0.908 -23585.771 197.882 0.000 0 -46.624
4 10 4000 2 40 120.00 0.917 -23585.771 197.882 0.000 0 -46.624
4 10 4000 2 40 120.00 0.917 -23584.479 232.141 0.000 0 -43.920
4 10 4000 2 40 120.00 0.933 -23584.479 232.141 0.000 0 -43.920
4 10 4000 2 40 120.00 0.908 -23498.163 223.900 0.000 0 -48.240
4 10 4000 2 40 120.00 0.917 -23498.163 223.900 0.000 0 -48.240
4 10 4000 2 40 120.00 0.908 -23496.918 148.284 0.000 0 -46.224
4 10 4000 2 40 120.00 0.933 -23491.930 167.190 0.000 0 -48.168
4 10 4000 2 40 120.00 0.908 -23470.715 160.444 0.000 1 -62.848
4 10 4000 2 40 120.00 0.917 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.917 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.925 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.883 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.933 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.933 -23421.239 232.067 0.000 0 -49.484
4 10 4000 2 40 120.00 0.917 -23404.085 303.349 0.000 1 -33.788
4 10 4000 2 40 120.00 0.917 -23357.717 147.579 0.000 0 -47.668
4 10 4000 2 40 120.00 0.917 -23357.717 147.579 0.000 0 -47.668
4 10 4000 2 40 120.00 0.925 -23328.398 194.388 0.000 0 -50.912
4 10 4000 2 40 120.00 0.933 -23298.307 204.113 0.000 0 -33.624
4 10 4000 2 40 120.00 0.917 -23244.428 176.328 0.000 1 -60.636
4 10 4000 2 40 120.00 0.917 -23212.094 252.642 0.000 0 -36.024
4 10 4000 2 40 120.00 0.900 -23206.636 139.339 0.000 0 -51.988
4 10 4000 2 40 120.00 0.925 -23201.885 123.783 0.000 0 -52.152
4 10 4000 2 40 120.00 0.933 -23180.537 263.363 0.000 0 -50.188
4 10 4000 2 40 120.00 0.925 -23171.901 303.349 0.000 0 -33.788
4 10 4000 2 40 120.00 0.917 -23171.901 303.349 0.000 0 -33.788
4 10 4000 2 40 120.00 0.942 -23171.901 303.349 0.000 0 -33.788
4 10 4000 2 40 120.00 0.925 -23171.901 303.349 0.000 0 -33.788
4 10 4000 2 40 120.00 0.933 -23171.901 303.349 0.000 0 -33.788
4 10 4000 2 40 120.00 0.950 -23170.722 295.183 0.000 0 -32.544
4 10 4000 2 40 120.00 0.933 -23166.439 218.913 0.000 0 -40.424
4 10 4000 2 40 120.00 0.933 -23158.534 287.464 0.000 0 -36.000
4 10 4000 2 40 120.00 0.925 -23143.847 319.771 0.000 0 -33.256
4 10 4000 2 40 120.00 0.908 -23142.650 345.790 0.000 0 -34.872
4 10 4000 2 40 120.00 0.917 -23122.711 299.400 0.000 0 -30.816
4 10 4000 2 40 120.00 0.925 -23111.061 147.505 0.000 0 -53.232
4 10 4000 2 40 120.00 0.908 -23111.061 147.505 0.000 0 -53.232
4 10 4000 2 40 120.00 0.933 -23110.730 350.007 0.000 0 -33.144
4 10 4000 2 40 120.00 0.925 -23105.495 131.949 0.000 0 -53.396
4 10 4000 2 40 120.00 0.908 -23105.495 131.949 0.000 0 -53.396
4 10 4000 2 40 120.00 0.917 -23099.977 194.163 0.000 0 -52.588
4 10 4000 2 40 120.00 0.917 -23098.533 237.785 0.000 0 -38.604
4 10 4000 2 40 120.00 0.917 -23082.870 345.674 0.000 0 -31.036
4 10 4000 2 40 120.00 0.917 -23080.474 219.668 0.000 0 -53.540
4 10 4000 2 40 120.00 0.933 -23047.744 156.474 0.000 0 -42.908
4 10 4000 2 40 120.00 0.917 -23045.503 166.503 0.000 0 -54.300
4 10 4000 2 40 120.00 0.933 -23012.556 287.475 0.000 0 -39.196
4 10 4000 2 40 120.00 0.925 -23010.601 303.423 0.000 1 -28.224
4 10 4000 2 40 120.00 0.925 -22985.811 303.423 0.000 0 -28.224
4 10 4000 2 40 120.00 0.925 -22965.703 145.014 0.000 0 -54.332
4 10 4000 2 40 120.00 0.908 -22965.703 145.014 0.000 0 -54.332
4 10 4000 2 40 120.00 0.917 -22964.465 181.989 0.000 0 -54.968
4 10 4000 2 40 120.00 0.925 -22931.224 190.531 0.000 1 -59.772
4 10 4000 2 40 120.00 0.892 -22918.138 221.883 0.000 0 -31.600
4 10 4000 2 40 120.00 0.925 -22879.773 122.844 0.000 0 -54.480
4 10 4000 2 40 120.00 0.925 -22873.784 281.247 0.000 0 -40.504
4 10 4000 2 40 120.00 0.900 -22803.346 238.812 0.000 0 -42.288
4 10 4000 2 40 120.00 0.917 -22777.048 289.233 0.000 0 -42.048
4 10 4000 2 40 120.00 0.942 -22773.361 246.316 0.000 0 -54.588
4 10 4000 2 40 120.00 0.933 -22764.662 126.185 0.000 0 -49.112
4 10 4000 2 40 120.00 0.950 -22753.476 271.299 0.000 0 -24.824
4 10 4000 2 40 120.00 0.917 -22727.277 192.683 0.000 0 -56.992
4 10 4000 2 40 120.00 0.925 -22727.277 192.683 0.000 0 -56.992
4 10 4000 2 40 120.00 0.925 -22713.189 214.216 0.000 0 -54.408
4 10 4000 2 40 120.00 0.958 -22681.191 179.432 0.000 0 -58.056
4 10 4000 2 40 120.00 0.917 -22659.276 279.024 0.000 0 -43.252
4 10 4000 2 40 120.00 0.950 -22659.276 279.024 0.000 0 -43.252
4 10 4000 2 40 120.00 0.917 -22612.196 126.252 0.000 0 -55.080
4 10 4000 2 40 120.00 0.917 -22533.145 299.400 0.000 1 -30.816
4 10 4000 2 40 120.00 0.900 -22519.020 167.529 0.000 0 -57.984
4 10 4000 2 40 120.00 0.925 -22510.514 154.725 0.000 0 -47.564
4 10 4000 2 40 120.00 0.933 -22345.557 281.238 0.000 0 -23.480
4 10 4000 2 40 120.00 0.942 -22345.272 187.259 0.000 0 -59.288
4 10 4000 2 40 120.00 0.933 -22315.534 213.848 0.000 1 -41.408
4 10 4000 2 40 120.00 0.933 -22314.426 207.742 0.000 0 -58.948
4 10 4000 2 40 120.00 0.908 -22304.540 207.486 0.000 1 -58.156
4 10 4000 2 40 120.00 0.900 -22291.556 327.873 0.000 0 -23.300
4 10 4000 2 40 120.00 0.917 -22262.122 437.299 0.000 0 32.072
4 10 4000 2 40 120.00 0.925 -22244.209 139.759 0.000 0 -55.128
4 10 4000 2 40 120.00 0.917 -22238.189 319.707 0.000 0 -22.056
4 10 4000 2 40 120.00 0.925 -22186.071 229.812 0.000 1 -40.048
4 10 4000 2 40 120.00 0.925 -22176.082 250.183 0.000 0 -60.032
4 10 4000 2 40 120.00 0.925 -22124.275 105.501 0.000 0 -57.832
4 10 4000 2 40 120.00 0.917 -22114.072 186.381 0.000 1 -67.468
4 10 4000 2 40 120.00 0.917 -22078.967 337.236 0.000 0 9.988
4 10 4000 2 40 120.00 0.925 -21964.219 131.519 0.000 0 -59.448
4 10 4000 2 40 120.00 0.917 -21964.219 131.519 0.000 0 -59.448
4 10 4000 2 40 120.00 0.908 -21831.524 139.685 0.000 0 -60.692
4 10 4000 2 40 120.00 0.942 -21831.524 139.685 0.000 0 -60.692
4 10 4000 2 40 120.00 0.917 -21724.878 178.216 0.000 0 -30.388
4 10 4000 2 40 120.00 0.933 -21724.878 178.216 0.000 0 -30.388
4 10 4000 2 40 120.00 0.917 -21724.878 178.216 0.000 0 -30.388
4 10 4000 2 40 120.00 0.908 -21722.159 232.086 0.000 0 -28.184
4 10 4000 2 40 120.00 0.900 -21722.159 232.086 0.000 0 -28.184
4 10 4000 2 40 120.00 0.933 -21719.078 205.102 0.000 0 -31.636
4 10 4000 2 40 120.00 0.908 -21716.883 228.823 0.000 0 -32.716
4 10 4000 2 40 120.00 0.917 -21692.578 262.778 0.000 0 -26.640
4 10 4000 2 40 120.00 0.925 -21685.432 353.121 0.000 0 12.200
4 10 4000 2 40 120.00 0.908 -21651.548 244.485 0.000 0 -24.128
4 10 4000 2 40 120.00 0.908 -21651.548 244.485 0.000 0 -24.128
4 10 4000 2 40 120.00 0.942 -21602.301 236.319 0.000 0 -22.884
4 10 4000 2 40 120.00 0.933 -21602.301 236.319 0.000 0 -22.884
4 10 4000 2 40 120.00 0.925 -21579.236 172.379 0.000 0 -57.664
4 10 4000 2 40 120.00 0.925 -21577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.917 -21577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.917 -21577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.942 -21572.702 164.072 0.000 0 -56.016
4 10 4000 2 40 120.00 0.950 -21571.854 142.005 0.000 0 -52.140
4 10 4000 2 40 120.00 0.933 -21547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -21547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.925 -21547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -21547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.917 -21547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.942 -21526.007 210.300 0.000 0 -21.268
4 10 4000 2 40 120.00 0.950 -21505.159 157.978 0.000 0 -63.204
4 10 4000 2 40 120.00 0.942 -21504.612 220.160 0.000 0 -33.592
4 10 4000 2 40 120.00 0.942 -21504.612 220.160 0.000 0 -33.592
4 10 4000 2 40 120.00 0.917 -21427.186 160.912 0.000 0 -35.208
4 10 4000 2 40 120.00 0.908 -21402.233 121.698 0.000 0 -60.900
4 10 4000 2 40 120.00 0.950 -21402.233 121.698 0.000 0 -60.900
4 10 4000 2 40 120.00 0.908 -21375.823 239.746 0.000 0 -40.200
4 10 4000 2 40 120.00 0.933 -21375.823 239.746 0.000 0 -40.200
4 10 4000 2 40 120.00 0.925 -21362.552 294.743 0.000 0 -36.816
4 10 4000 2 40 120.00 0.925 -21308.920 127.286 0.000 0 -64.748
4 10 4000 2 40 120.00 0.917 -21242.304 117.481 0.000 0 -62.628
4 10 4000 2 40 120.00 0.933 -21242.304 117.481 0.000 0 -62.628
4 10 4000 2 40 120.00 0.917 -21242.304 117.481 0.000 0 -62.628
4 10 4000 2 40 120.00 0.900 -21093.785 125.647 0.000 0 -63.872
4 10 4000 2 40 120.00 0.925 -21071.485 137.772 0.000 0 -57.440
4 10 4000 2 40 120.00 0.917 -20830.151 240.469 0.000 0 -15.188
4 10 4000 2 40 120.00 0.917 -20814.234 109.762 0.000 0 -66.084
4 10 4000 2 40 120.00 0.933 -20735.467 143.940 0.000 0 -66.384
4 10 4000 2 40 120.00 0.942 -20735.467 143.940 0.000 0 -66.384
4 10 4000 2 40 120.00 0.917 -20735.467 143.940 0.000 0 -66.384
4 10 4000 2 40 120.00 0.917 -20735.467 143.940 0.000 0 -66.384
4 10 4000 2 40 120.00 0.942 -20719.797 187.195 0.000 0 -47.000
4 10 4000 2 40 120.00 0.925 -20680.709 203.446 0.000 0 -18.456
4 10 4000 2 40 120.00 0.942 -20679.842 156.358 0.000 0 -41.028
4 10 4000 2 40 120.00 0.933 -20679.842 156.358 0.000 0 -41.028
4 10 4000 2 40 120.00 0.917 -20679.842 156.358 0.000 0 -41.028
4 10 4000 2 40 120.00 0.925 -20660.750 125.647 0.000 1 -63.872
4 10 4000 2 40 120.00 0.908 -20656.143 207.742 0.000 1 -58.948
4 10 4000 2 40 120.00 0.908 -20639.420 91.462 0.000 1 -61.012
4 10 4000 2 40 120.00 0.950 -20638.688 530.890 0.000 0 36.316
4 10 4000 2 40 120.00 0.908 -20637.321 203.016 0.000 0 -40.384
4 10 4000 2 40 120.00 0.917 -20619.199 198.799 0.000 0 -42.112
4 10 4000 2 40 120.00 0.942 -20616.045 244.685 0.000 0 -23.104
4 10 4000 2 40 120.00 0.917 -20556.768 0.000 0.000 1 -100.000
4 10 4000 2 40 120.00 0.933 -20546.093 106.262 0.000 0 -67.812
4 10 4000 2 40 120.00 0.942 -20546.093 106.262 0.000 0 -67.812
4 10 4000 2 40 120.00 0.917 -20519.589 113.248 0.000 0 -67.928
4 10 4000 2 40 120.00 0.917 -20519.589 113.248 0.000 0 -67.928
4 10 4000 2 40 120.00 0.942 -20512.360 287.302 0.000 0 -16.152
4 10 4000 2 40 120.00 0.925 -20512.360 287.302 0.000 0 -16.152
4 10 4000 2 40 120.00 0.925 -20453.913 101.322 0.000 1 -73.336
4 10 4000 2 40 120.00 0.933 -20438.964 202.950 0.000 0 -34.416
4 10 4000 2 40 120.00 0.950 -20341.405 121.631 0.000 1 -54.932
4 10 4000 2 40 120.00 0.933 -20331.423 194.566 0.000 0 -47.412
4 10 4000 2 40 120.00 0.917 -20264.511 260.843 0.000 0 -12.396
4 10 4000 2 40 120.00 0.933 -20264.511 260.843 0.000 0 -12.396
4 10 4000 2 40 120.00 0.908 -20229.669 121.698 0.000 1 -60.900
4 10 4000 2 40 120.00 0.942 -20171.925 59.378 0.000 0 -70.132
4 10 4000 2 40 120.00 0.950 -20171.925 59.378 0.000 0 -70.132
4 10 4000 2 40 120.00 0.908 -20142.099 125.721 0.000 1 -58.308
4 10 4000 2 40 120.00 0.942 -20120.423 234.825 0.000 0 -10.780
4 10 4000 2 40 120.00 0.933 -20103.230 180.883 0.000 0 -30.540
4 10 4000 2 40 120.00 0.917 -20103.230 180.883 0.000 0 -30.540
4 10 4000 2 40 120.00 0.950 -20078.804 376.501 0.000 0 -12.028
4 10 4000 2 40 120.00 0.917 -20065.818 152.003 0.000 1 -70.100
4 10 4000 2 40 120.00 0.917 -20043.859 109.985 0.000 1 -72.460
4 10 4000 2 40 120.00 0.900 -20034.130 137.772 0.000 1 -57.440
4 10 4000 2 40 120.00 0.917 -20020.044 418.238 0.000 1 8.928
4 10 4000 2 40 120.00 0.917 -19967.723 86.263 0.000 0 -71.380
4 10 4000 2 40 120.00 0.908 -19908.534 194.547 0.000 1 -68.712
4 10 4000 2 40 120.00 0.933 -19721.452 168.088 0.000 1 -64.956
4 10 4000 2 40 120.00 0.933 -19711.657 106.420 0.000 2 -85.612
4 10 4000 2 40 120.00 0.908 -19666.929 215.222 0.000 1 -50.688
4 10 4000 2 40 120.00 0.942 -19639.029 107.568 0.000 1 -67.996
4 10 4000 2 40 120.00 0.917 -19629.544 121.698 0.000 1 -60.900
4 10 4000 2 40 120.00 0.908 -19584.479 194.621 0.000 1 -63.148
4 10 4000 2 40 120.00 0.917 -19548.248 121.698 0.000 1 -60.900
4 10 4000 2 40 120.00 0.925 -19527.963 163.929 0.000 1 -64.692
4 10 4000 2 40 120.00 0.908 -19464.545 225.258 0.000 1 -45.868
4 10 4000 2 40 120.00 0.925 -19442.300 101.322 0.000 0 -73.336
4 10 4000 2 40 120.00 0.917 -19426.566 160.444 0.000 1 -62.848
4 10 4000 2 40 120.00 0.925 -19408.009 232.067 0.000 1 -49.484
4 10 4000 2 40 120.00 0.917 -19345.412 76.083 0.000 0 -67.104
4 10 4000 2 40 120.00 0.925 -19231.564 106.420 0.000 1 -85.612
4 10 4000 2 40 120.00 0.933 -19171.901 215.222 0.000 1 -50.688
4 10 4000 2 40 120.00 0.892 -19171.901 125.647 0.000 1 -63.872
4 10 4000 2 40 120.00 0.908 -19129.923 136.132 0.000 1 -59.056
4 10 4000 2 40 120.00 0.917 -19114.257 98.150 0.000 0 -70.980
4 10 4000 2 40 120.00 0.950 -19113.524 21.858 0.000 1 -89.360
4 10 4000 2 40 120.00 0.925 -19107.968 42.074 0.000 0 -74.952
4 10 4000 2 40 120.00 0.933 -19107.968 42.074 0.000 0 -74.952
4 10 4000 2 40 120.00 0.917 -18979.417 51.558 0.000 1 -77.592
4 10 4000 2 40 120.00 0.917 -18932.560 172.379 0.000 1 -57.664
4 10 4000 2 40 120.00 0.917 -18793.256 111.783 0.000 0 -77.464
4 10 4000 2 40 120.00 0.933 -18781.156 102.240 0.000 0 -74.356
4 10 4000 2 40 120.00 0.925 -18656.864 90.542 0.000 1 -54.384
4 10 4000 2 40 120.00 0.933 -18526.112 62.044 0.000 0 -70.284
4 10 4000 2 40 120.00 0.933 -18427.336 5.363 0.000 1 -91.852
4 10 4000 2 40 120.00 0.942 -18425.616 177.702 0.000 0 -69.916
4 10 4000 2 40 120.00 0.942 -18388.091 51.558 0.000 0 -77.592
4 10 4000 2 40 120.00 0.925 -18388.091 51.558 0.000 0 -77.592
4 10 4000 2 40 120.00 0.925 -18388.091 51.558 0.000 0 -77.592
4 10 4000 2 40 120.00 0.942 -18339.462 209.825 0.000 1 -44.000
4 10 4000 2 40 120.00 0.950 -18339.462 209.825 0.000 1 -44.000
4 10 4000 2 40 120.00 0.908 -18314.426 143.940 0.000 1 -66.384
4 10 4000 2 40 120.00 0.925 -18245.055 180.431 0.000 1 -76.972
4 10 4000 2 40 120.00 0.917 -18185.987 228.823 0.000 1 -32.716
4 10 4000 2 40 120.00 0.933 -18170.306 358.585 0.000 0 -0.456
4 10 4000 2 40 120.00 0.925 -17978.320 172.312 0.000 1 -51.696
4 10 4000 2 40 120.00 0.925 -17883.392 23.921 0.000 1 -84.640
4 10 4000 2 40 120.00 0.950 -17869.611 88.201 0.000 0 -77.536
4 10 4000 2 40 120.00 0.925 -17846.419 341.774 0.000 1 -25.932
4 10 4000 2 40 120.00 0.900 -17833.543 215.222 0.000 1 -50.688
4 10 4000 2 40 120.00 0.925 -17833.543 215.222 0.000 1 -50.688
4 10 4000 2 40 120.00 0.917 -17768.136 54.040 0.000 0 -54.000
4 10 4000 2 40 120.00 0.933 -17768.136 54.040 0.000 0 -54.000
4 10 4000 2 40 120.00 0.942 -17735.725 78.564 0.000 0 -43.512
4 10 4000 2 40 120.00 0.933 -17725.562 150.245 0.000 0 -47.820
4 10 4000 2 40 120.00 0.925 -17700.321 146.155 0.000 0 -44.444
4 10 4000 2 40 120.00 0.925 -17693.633 121.631 0.000 0 -54.932
4 10 4000 2 40 120.00 0.933 -17693.633 121.631 0.000 0 -54.932
4 10 4000 2 40 120.00 0.900 -17693.633 121.631 0.000 0 -54.932
4 10 4000 2 40 120.00 0.950 -17693.633 121.631 0.000 0 -54.932
4 10 4000 2 40 120.00 0.925 -17659.290 146.222 0.000 0 -50.412
4 10 4000 2 40 120.00 0.900 -17591.999 265.903 0.000 0 -47.452
4 10 4000 2 40 120.00 0.950 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.925 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.917 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.925 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.917 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.933 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.925 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.933 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.917 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.925 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.908 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.908 -17577.244 125.721 0.000 0 -58.308
4 10 4000 2 40 120.00 0.908 -17572.702 164.072 0.000 0 -56.016
4 10 4000 2 40 120.00 0.933 -17561.261 194.566 0.000 1 -47.412
4 10 4000 2 40 120.00 0.917 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.908 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.942 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.908 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.908 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.925 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.925 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.933 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.925 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.925 -17547.179 215.222 0.000 0 -50.688
4 10 4000 2 40 120.00 0.942 -17547.179 215.222 0.000 0 -50.688
